"Utility Type","Utility Name","Year","Ag & Water Pump","Commercial Building","Commercial Other","Industry","Mining & Construction","Residential","Streetlight","Total Usage"
"Self Generator","Self Generation in the SCE Planning Area","2001","       0.000000","     108.603000","     198.190000","    2709.153518","     990.754000","       0.000000","       0.000000","    4006.700518"
"Self Generator","Self Generation in the SCE Planning Area","2002","       0.000000","     177.419000","     290.704000","    3431.239000","    1175.559000","       0.000000","       0.000000","    5074.921000"
"Self Generator","Self Generation in the SCE Planning Area","2003","       0.000000","     190.824665","     354.740000","    3555.870000","    1269.715000","       0.000000","       0.000000","    5371.149665"
"Self Generator","Self Generation in the SCE Planning Area","2004","       0.000000","     159.036000","     323.031000","    3042.082000","    1257.763000","       0.000000","       0.000000","    4781.912000"
"Self Generator","Self Generation in the SCE Planning Area","2005","       0.000000","     150.406000","     297.897000","    3058.690834","    1252.524000","       0.000000","       0.000000","    4759.517834"
"Self Generator","Self Generation in the SCE Planning Area","2006","       0.000000","     213.170000","     222.260000","    2970.880000","    1199.730000","       0.000000","       0.000000","    4606.040000"
"Self Generator","Self Generation in the SCE Planning Area","2007","       7.652786","     436.482897","     292.774018","    2893.845900","     870.402016","      27.233630","",""
"Self Generator","Self Generation in the SCE Planning Area","2008","       9.054927","     511.524726","     284.365724","    2821.710600","     862.509799","      42.200041","       0.000000","    4531.365817"
"Self Generator","Self Generation in the SCE Planning Area","2009","       9.054927","     511.524726","     284.365724","    2821.710600","     862.509799","      42.200041","       0.000000","    4531.365817"
"Self Generator","Self Generation in the SCE Service Area","1990","       9.770104","     459.604612","     166.448008","    2477.422622","     259.005207","       0.000000","       0.000000","    3372.250553"
"Self Generator","Self Generation in the SDG&E Planning Area","1991","       0.587358","     162.148662","     122.203688","     233.693816","       0.000339","       0.082490","       0.000000","     518.716353"
"Self Generator","Self Generation in the SDG&E Planning Area","1992","       0.669774","     144.401311","     111.093531","     224.158299","       0.000382","       0.030670","       0.000000","     480.353967"
"Self Generator","Self Generation in the SDG&E Planning Area","1993","       0.430000","     146.154887","      87.753564","     202.124219","       0.000297","       0.000000","       0.000000","     436.462967"
"Self Generator","Self Generation in the SDG&E Planning Area","1994","       0.000000","     151.891637","      91.569792","     186.875349","       0.000232","       0.000000","       0.000000","     430.337010"
"Self Generator","Self Generation in the SDG&E Planning Area","1995","       0.219432","     148.613656","      84.111866","     181.370138","       0.000127","       0.000000","       0.000000","     414.315219"
"Self Generator","Self Generation in the SDG&E Planning Area","1996","       0.008863","     148.974785","      78.656174","     181.287577","       0.000046","       0.053549","       0.000000","     408.980994"
"Self Generator","Self Generation in the SDG&E Planning Area","1997","       0.008863","     149.763002","      81.401537","     172.742422","       0.000023","       0.053549","       0.000000","     403.969396"
"Self Generator","Self Generation in the SDG&E Planning Area","1998","       0.008863","     142.778795","      78.410975","     161.262100","       0.000023","       0.053549","       0.000000","     382.514305"
"Self Generator","Self Generation in the SDG&E Planning Area","1999","       0.000000","     145.850042","      81.145754","     171.969451","       0.000000","       0.000000","       0.000000","     398.965247"
"Self Generator","Self Generation in the SDG&E Planning Area","2000","       0.000000","     138.641220","      80.190000","     151.476524","       0.000000","       0.000000","       0.000000","     370.307744"
"Self Generator","Self Generation in the SDG&E Planning Area","2001","       0.000000","     140.618000","     109.069000","     115.645000","       0.000000","       0.000000","       0.000000","     365.332000"
"Self Generator","Self Generation in the SDG&E Planning Area","2002","       0.000000","     242.346000","     151.151000","     128.918000","       0.000000","       0.000000","       0.000000","     522.415000"
"Self Generator","Self Generation in the SDG&E Planning Area","2003","       0.000000","     328.848000","     106.678000","     154.554000","       0.000000","       0.000000","       0.000000","     590.080000"
"Self Generator","Self Generation in the SDG&E Planning Area","2004","       0.000000","     363.431000","     136.630000","     156.542000","       0.000000","       0.000000","       0.000000","     656.603000"
"Self Generator","Self Generation in the SDG&E Planning Area","2005","       0.000000","     363.650000","     170.502000","     162.412000","       0.000000","       0.000000","       0.000000","     696.564000"
"Self Generator","Self Generation in the SDG&E Planning Area","2006","       0.000000","     359.700000","     193.666000","     156.400000","       0.000000","       0.000000","       0.000000","     709.766000"
"Self Generator","Self Generation in the SDG&E Service Area","1990","       0.571466","     177.680699","     121.747189","     229.338837","       0.000041","       0.084744","       0.000000","     529.422976"
